X,Y,osm_id,amenity,healthcare,name,operator,source,speciality,operator_t,contact_nu,operationa,opening_ho,beds,staff_doct,staff_nurs,health_ame,dispensing,wheelchair,emergency,insurance,water_sour,electricit,is_in_heal,is_in_heal2,url,addr_house,addr_stree,addr_postc,addr_city,changeset_,changeset_2,changeset_3,changeset_4,location
19.3577353567234,43.3579126340426,8993691440,dentist,dentist,Orto-Dent,,,,,,,,,,,,,,,,,,,,,,,,,109419868,1,2021-08-09 16:52:30+00:00,CRCulver,"Orto-Dent, Mila Peruničića, Pljevlja, Opština Pljevlja, 84210, Crna Gora / Црна Гора"
19.3544728685512,43.3579956987031,8993892535,dentist,dentist,ER-dental,,,,,,,,,,,,,,,,,,,,,,,,,109424664,1,2021-08-09 18:54:51+00:00,CRCulver,"ER-dental, Lovćenska, Pljevlja, Opština Pljevlja, 84210, Crna Gora / Црна Гора"
20.1674885588161,42.8418389394684,9008010435,dentist,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,109701679,1,2021-08-15 13:43:22+00:00,CRCulver,"Bandžovo brdo, Rožaje, Opština Rožaje, 84310, Crna Gora / Црна Гора"
20.1621087180833,42.8401778977165,9008192510,dentist,dentist,Royal Dent,,,,,,,,,,,,,,,,,,,,,,,,,109706443,1,2021-08-15 16:00:26+00:00,CRCulver,"Royal Dent, Marsala Tita, Rožaje, Opština Rožaje, 84310, Crna Gora / Црна Гора"
18.6708586758596,42.3956927808617,9033274299,doctors,doctor,,,,general,,,,,,,,,,,,,,,,,,,,,,110193967,1,2021-08-24 21:04:13+00:00,sm4rk0,"Novo Naselje, Radovići, Opština Tivat, 85323, Crna Gora / Црна Гора"
18.6708789600653,42.3957185971235,9033274300,dentist,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,110193967,1,2021-08-24 21:04:13+00:00,sm4rk0,"Novo Naselje, Radovići, Opština Tivat, 85323, Crna Gora / Црна Гора"
19.288809290547,42.4481770734111,9051380236,pharmacy,pharmacy,Maxima,,,,,,,,,,,,,,,,,,,,,,,,,110523844,1,2021-08-31 16:46:53+00:00,CRCulver,"Maxima, Đulje Jovanova, Masline, Podgorica, Glavni grad Podgorica, 20000, Crna Gora / Црна Гора"
18.8626169229972,42.2830203885563,9051788217,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,111229937,2,2021-09-15 07:55:27+00:00,witkowski,"Hotel Sentido Tara, Jadranski put, Bečići, Opština Budva, 33000, Crna Gora / Црна Гора"
19.279319383593,42.4348637613245,9054348478,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,110581975,1,2021-09-01 19:06:26+00:00,CRCulver,"14,16,18,20,22,24,26,28, Avda Međedovića, Stari Aerodrom, Podgorica, Glavni grad Podgorica, 81201, Crna Gora / Црна Гора"
19.2191362291597,41.9291778431722,9079361870,dentist,dentist,"PZU ""VALDENT""",Dr Valdet Spuzha,,dentist,,,,Mo-Fr 09:00-17:00,,,,,,,,,,,,,,BB,Nënë Tereza / Boško Strugar,85360.0,Ulcinj,111020415,1,2021-09-10 11:47:27+00:00,Valdetii,"PZU ""VALDENT"", BB, Bulevar Boško Strugar - Bulevardi Nëna Terezë, Meraja, Ulcinj - Ulqin, Opština Ulcinj - Komuna e Ulqinit, 85360, Crna Gora / Црна Гора"
19.2449221484447,42.4424686620738,9164464917,pharmacy,,Apoteka Maxima,,,,,,,Mo-Su 09:00-21:00,,,,,,,,,,,,,,,,,,123034342,2,2022-06-30 08:45:35+00:00,klisanor,"Univerzitet Crne Gore, Velimira Terzića, Podgorica, Glavni grad Podgorica, 81000, Crna Gora / Црна Гора"
18.694337476296,42.432009974751,9169954218,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,112467477,1,2021-10-13 15:29:14+00:00,dbf_,"Maxima, Pomorska, Tivat, Opština Tivat, 82000, Crna Gora / Црна Гора"
18.699841620653,42.4377821723714,9169954117,dentist,,,,,,,,,"Mo-Fr 08:00-12:00, 14:00-18:00",,,,,,,,,,,,,,,,,,112467477,1,2021-10-13 15:29:12+00:00,dbf_,"26, Pod Kuk, Seljanovo, Tivat, Opština Tivat, 82000, Crna Gora / Црна Гора"
19.2670604311065,42.4324182572545,9177510617,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,112598344,1,2021-10-17 05:30:45+00:00,dbf_,"62, Bulevar Mitra Bakića, Drač, Podgorica, Glavni grad Podgorica, 81108, Crna Gora / Црна Гора"
19.1002585462969,42.0987350271931,9365296001,pharmacy,pharmacy,,,,,,,,,,,,,yes,,,,,,,,,,,,,123690022,2,2022-07-16 13:38:55+00:00,sign,"4, Makedonska, Makedonsko naselje, Bar, Opština Bar, 85354, Crna Gora / Црна Гора"
19.2556310355772,42.4333522527252,9577605931,clinic,clinic,Klinika Life,,,gynaecology,,,,Mo-Sa 09:00-15:00,,,,,,,,,,,,,,37,Bulevar Crnogorskih serdara,,,119339763,2,2022-04-05 11:27:50+00:00,rjaksic,"Klinika Life, 37, Crnogorskih serdara, Stara Varoš, Podgorica, Glavni grad Podgorica, 81108, Crna Gora / Црна Гора"
19.2619275212411,42.4311835190981,9591965607,pharmacy,,Benu,,,,,,,Mo-Sa 07:00-21:00; Su 08:00-20:00,,,,,,,,,,,,,,159,Bulevar Save Kovačevića,,,120448151,2,2022-05-02 07:47:39+00:00,soliMM,"Galenika, Bulevar Save Kovačevića, Pobrežje, Podgorica, Glavni grad Podgorica, 81108, Crna Gora / Црна Гора"
18.7027224807737,42.4286056647771,9634927617,dentist,,,,,,,,,,,,,,,,,,,,,,,7,Kalimanjska II,85320.0,,119287381,1,2022-04-04 06:21:27+00:00,Nuit14,"Dental expert, 7, Kalimanjska II, Tivat, Opština Tivat, 85320, Crna Gora / Црна Гора"
19.2743767429296,42.441885616889,9659402203,clinic,,Poliklinika Filipović,,,,,,,Mo-Fr 09:00-21:00; Sa 09:00-16:00,,,,,,,,,,,,,,,,,,119595747,1,2022-04-11 21:03:17+00:00,soliMM,"Poliklinika Filipović, Ludvika Kube, Masline, Podgorica, Glavni grad Podgorica, 20000, Crna Gora / Црна Гора"
19.26511499138,42.4305779265938,9708723230,clinic,clinic,Poliklinika Diagnostica,,,,,,,,,,,,,,,,,,,,,,Bulevar Save Kovačevića,,,120449841,1,2022-05-02 08:29:41+00:00,soliMM,"Poliklinika Diagnostica, Bulevar Save Kovačevića, Drač, Podgorica, Glavni grad Podgorica, 81108, Crna Gora / Црна Гора"
19.0947303458778,42.0993586407892,9823735091,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,122482921,1,2022-06-16 21:44:09+00:00,L29Ah,"Poslovni centar “Topolica”, 30, ulica učiteljice Milice Pejović Dedović, Topolica, Bar, Opština Bar, 85354, Crna Gora / Црна Гора"
19.0978957716113,42.0931122789062,9842709801,pharmacy,pharmacy,Tea Medica,,,,,,,,,,,,yes,,,,,,,,,,,,,122776319,1,2022-06-23 21:26:35+00:00,L29Ah,"Voli, Beogradska, Sokolana, Bar, Opština Bar, 85354, Crna Gora / Црна Гора"
19.0948423281042,42.0973638316529,9894680929,dentist,dentist,dental studio dr. zejak,,,,,,,,,,,,,,,,,,,,,,,,,126397590,2,2022-09-19 21:22:43+00:00,L29Ah,"8, ulica Jovana Tomaševića, Topolica, Bar, Opština Bar, 85354, Crna Gora / Црна Гора"
19.1011184457434,42.0993242749862,9919183417,pharmacy,,Beladonna,,,,,,,Mo-Su 07:00-23:00,,,,,,,,,,,,,,E-15,Muftije Karađuzovića,,,124242276,2,2022-07-29 17:57:19+00:00,dd_bb,"12, Muftije Murtezira Karađuzovića, Makedonsko naselje, Bar, Opština Bar, 85354, Crna Gora / Црна Гора"
19.0941554311391,42.0999008661055,9919320418,pharmacy,,Apoteka “Topolica”,,,,,,,"Mo-Sa 07:00-18:00, Su 08:00-12:00",,,,,,,,,,,,,,,Jovana Tomaševića,,,124242276,2,2022-07-29 17:57:22+00:00,dd_bb,"Dom Zdravlja, 32, ulica učiteljice Milice Pejović Dedović, Topolica, Bar, Opština Bar, 85354, Crna Gora / Црна Гора"
19.0944410863993,42.0982504693706,9920967685,pharmacy,pharmacy,,,,,,,,,,,,,yes,,,,,,,,,,,,,124269849,1,2022-07-30 14:08:08+00:00,sign,"15, ulica Jovana Tomaševića, Topolica, Bar, Opština Bar, 85355, Crna Gora / Црна Гора"
19.2569441445284,42.426167620601,9939618797,,hospital,Poliklinika DaVinci,,,,,,,,,,,,,,,,,,,,,,,,,124647642,1,2022-08-08 16:09:15+00:00,21g,"Poliklinika DaVinci, 4. jula, Pobrežje, Podgorica, Glavni grad Podgorica, 81106, Crna Gora / Црна Гора"
19.1008905417961,42.1005766989583,9953640815,pharmacy,pharmacy,Iva Pharm,,,,,,,,,,,,,,,,,,,,,,,,,126717576,2,2022-09-28 00:19:46+00:00,L29Ah,"11, ulica dinastije Vojisavljević, Makedonsko naselje, Bar, Opština Bar, 85354, Crna Gora / Црна Гора"
18.7398900187399,42.3889802175242,9966021617,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,125148142,1,2022-08-20 13:36:31+00:00,73k05,"Voli Sweet Home, M-1, Opština Kotor, 85339, Crna Gora / Црна Гора"
19.1305355731212,42.088180534717,9971881918,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,"Bolnicki heliodrom, StaroBarska Čarsija, Stari Bar",,,125262435,1,2022-08-23 09:47:21+00:00,07dada,"Market 3 — d.o.o Rap Com, Ulica Crvenih košulja, Podgrad, Stari Bar, Opština Bar, 85354, Crna Gora / Црна Гора"
19.1053093973302,42.5518233294651,9976576327,pharmacy,,Apoteka Higija,,,,,,,,,,,,,,,,,,,,,11,,,,125348332,1,2022-08-25 08:36:51+00:00,Tr4sK,"Apoteka Higija, 11, Baja Sekulića, Danilovgrad, Opština Danilovgrad, 81410, Crna Gora / Црна Гора"
19.1053102355205,42.5517673383519,9976582403,pharmacy,,Kuca hemije,,,,,,,,,,,,,,,,,,,,,,,,,125348340,1,2022-08-25 08:36:56+00:00,Tr4sK,"Kuca hemije, Baja Sekulića, Danilovgrad, Opština Danilovgrad, 81410, Crna Gora / Црна Гора"
19.2345569193422,42.4521951901544,10067571134,pharmacy,pharmacy,,,,,,,,,,,,,yes,,,,,,,,,50,Vlada Ćetkovića,,Podgorica,126874077,1,2022-10-01 21:15:19+00:00,SMNE,"50, Vlada Ćetkovića, Podgorica, Glavni grad Podgorica, 81103, Crna Gora / Црна Гора"
19.0945299345729,42.0965961331412,10067753834,dentist,,Bajagić,,,,,,,,,,,,,,,,,,,,,,,,,126876751,1,2022-10-02 00:23:50+00:00,L29Ah,"4A, ulica maršala Tita, Topolica, Bar, Opština Bar, 85354, Crna Gora / Црна Гора"
19.0968398194495,42.0962953904554,9777424980,doctors,doctor,Dr Masoničić,,,,,,,,,,,,,,,,,,,,,,,,,127428861,2,2022-10-12 17:19:13+00:00,L29Ah,"14, ulica Jovana Tomaševića, Topolica, Bar, Opština Bar, 85354, Crna Gora / Црна Гора"
19.0989771209397,42.1037884766164,4407416895,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,127428861,3,2022-10-12 17:19:13+00:00,L29Ah,"Franca, ulica Rista Lekića, Makedonsko naselje, Bar, Opština Bar, 85354, Crna Gora / Црна Гора"
19.0967668968919,42.0963626971379,9777426441,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,127428861,2,2022-10-12 17:19:13+00:00,L29Ah,"14, ulica Jovana Tomaševića, Topolica, Bar, Opština Bar, 85354, Crna Gora / Црна Гора"
18.8523409611635,42.2879618557532,4912935421,pharmacy,pharmacy,Medicor,,,,,,,Mo-Su 07:00-22:00,,,,,,,,,,,,,,,,,,127514525,5,2022-10-14 09:38:49+00:00,roman647483,"Medicor, Kanjoša Macedonovića, Budva, Opština Budva, 33000, Crna Gora / Црна Гора"
18.8386002558341,42.2830754576601,10078038246,pharmacy,,Uniprom Pharm,,,,,,,Mo-Su 08:00-20:00,,,,,,,,,,,,,,,,,,127464021,3,2022-10-13 11:28:44+00:00,roman647483,"Hotel Budva, Slovenska obala, Stari grad, Budva, Opština Budva, 85310, Crna Gora / Црна Гора"
19.098811578352,42.0966000726357,9747553398,clinic,clinic,Dr. Zejnilović,,,general;internal;surgery;gastroenterology;urology;laboratory;cardiology;radiology;otolaryngology,,,,Mo-Sa 07:00-21:00; Su 08:00-12:00,,,,,,,,,,,,,,,,,,127697978,2,2022-10-17 23:32:14+00:00,L29Ah,"Dr. Zejnilović, Bulevar dinastije Petrović, Bjeliši, Opština Bar, 85354, Crna Gora / Црна Гора"
19.0993808772155,42.0997883809649,10110257545,dentist,,Cicmil,,,,,,,,,,,,,,,,,,,,,,,,,127698106,1,2022-10-17 23:43:31+00:00,L29Ah,"1, Dinastije Balšić, Makedonsko naselje, Bar, Opština Bar, 85354, Crna Gora / Црна Гора"
18.8630187514353,42.2843926737438,1287765615,pharmacy,pharmacy,Herbora,,,,,,,,,,,,,,,,,,,,,,,,,110864845,4,2021-09-07 14:45:51+00:00,witkowski,"Herbora, Alekse Šantića, Košljun, Boreti, Opština Budva, 33000, Crna Gora / Црна Гора"
18.8657438757951,42.2831360588201,1287765571,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,112185661,3,2021-10-06 20:07:52+00:00,Arisuaq,"8, Sremskog fronta, Boreti, Opština Budva, 85316, Crna Gora / Црна Гора"
18.8463213297614,42.2885640954962,1300020405,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,120307750,4,2022-04-28 13:53:32+00:00,Nuit14,"Street Food Verde, Bjelaštica, Budva, Opština Budva, 83510, Crna Gora / Црна Гора"
19.5201717787223,42.8236979864299,1308040946,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,124613212,4,2022-08-07 20:53:39+00:00,ivan_mne,"81210 Kolašin, Buda Tomovića, Pažanj, Kolašin, Opština Kolašin, 81210, Crna Gora / Црна Гора"
19.5210990686704,42.8238669655979,1308041036,pharmacy,pharmacy,Kalina,,,,,,,Mo-Su 08:00-21:00,,,,,,,,,,,,,,,,,,109208789,5,2021-08-05 15:11:39+00:00,ivan_mne,"Kalina, IV Proleterske, Pažanj, Kolašin, Opština Kolašin, 81210, Crna Gora / Црна Гора"
18.5089298619169,42.4573162815363,1308675281,hospital,hospital,Institut Dr. Simo Milošević - II Faza,,,,,,,,,,,,,,yes,,,,,,,,,,,103727803,5,2021-04-27 19:16:41+00:00,Pedja,"Institut Dr. Simo Milošević - II Faza, Sava Ilića, Gomila, Igalo, Opština Herceg Novi, 85347, Crna Gora / Црна Гора"
18.9424407205846,42.2055139357392,1429968643,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,9270027,1,2011-09-11 11:24:48+00:00,Skengha,"Palas, II, Petrovac na Moru, Opština Budva, 85300, Crna Gora / Црна Гора"
18.5574347621156,42.4521484191347,1435491073,hospital,hospital,Vojna bolnica,,,,,,,,,,,,,,,,,,,,,,,,,106658657,5,2021-06-20 09:37:44+00:00,TheEdgeOfRage,"Vojna bolnica, Braće Grakalić, Savina, Herceg Novi, Opština Herceg Novi, 85348, Crna Gora / Црна Гора"
